"Time","Value"
2024-07-09 17:28:10,145 W
2024-07-09 17:28:20,122 W
2024-07-09 17:28:30,129 W
2024-07-09 17:28:40,125 W
2024-07-09 17:28:50,126 W
2024-07-09 17:29:00,133 W
2024-07-09 17:29:10,129 W
2024-07-09 17:29:20,135 W
2024-07-09 17:29:30,135 W
2024-07-09 17:29:40,138 W
2024-07-09 17:29:50,127 W
2024-07-09 17:30:00,122 W
2024-07-09 17:30:10,116 W
2024-07-09 17:30:20,133 W
2024-07-09 17:30:30,129 W
2024-07-09 17:30:40,121 W
2024-07-09 17:30:50,124 W
2024-07-09 17:31:00,124 W
2024-07-09 17:31:10,144 W
2024-07-09 17:31:20,135 W
2024-07-09 17:31:30,140 W
2024-07-09 17:31:40,133 W
2024-07-09 17:31:50,123 W
2024-07-09 17:32:00,125 W
2024-07-09 17:32:10,126 W
2024-07-09 17:32:20,126 W
2024-07-09 17:32:30,123 W
2024-07-09 17:32:40,132 W
2024-07-09 17:32:50,141 W
2024-07-09 17:33:00,129 W
2024-07-09 17:33:10,126 W
2024-07-09 17:33:20,124 W
2024-07-09 17:33:30,118 W
2024-07-09 17:33:40,142 W
2024-07-09 17:33:50,128 W
2024-07-09 17:34:00,128 W
2024-07-09 17:34:10,144 W
2024-07-09 17:34:20,127 W
2024-07-09 17:34:30,117 W
2024-07-09 17:34:40,146 W
2024-07-09 17:34:50,131 W
2024-07-09 17:35:00,127 W
2024-07-09 17:35:10,143 W
2024-07-09 17:35:20,121 W
2024-07-09 17:35:30,115 W
2024-07-09 17:35:40,161 W
2024-07-09 17:35:50,130 W
2024-07-09 17:36:00,160 W
2024-07-09 17:36:10,150 W
2024-07-09 17:36:20,135 W
2024-07-09 17:36:30,130 W
2024-07-09 17:36:40,141 W
2024-07-09 17:36:50,128 W
2024-07-09 17:37:00,121 W
2024-07-09 17:37:10,144 W
2024-07-09 17:37:20,137 W
2024-07-09 17:37:30,121 W
2024-07-09 17:37:40,143 W
2024-07-09 17:37:50,147 W
2024-07-09 17:38:00,130 W
2024-07-09 17:38:10,161 W
2024-07-09 17:38:20,130 W
2024-07-09 17:38:30,125 W
2024-07-09 17:38:40,160 W
2024-07-09 17:38:50,127 W
2024-07-09 17:39:00,129 W
2024-07-09 17:39:10,134 W
2024-07-09 17:39:20,124 W
2024-07-09 17:39:30,139 W
2024-07-09 17:39:40,123 W
2024-07-09 17:39:50,125 W
2024-07-09 17:40:00,121 W
2024-07-09 17:40:10,135 W
2024-07-09 17:40:20,114 W
2024-07-09 17:40:30,125 W
2024-07-09 17:40:40,135 W
2024-07-09 17:40:50,134 W
2024-07-09 17:41:00,131 W
2024-07-09 17:41:10,128 W
2024-07-09 17:41:20,120 W
2024-07-09 17:41:30,131 W
2024-07-09 17:41:40,122 W
2024-07-09 17:41:50,121 W
2024-07-09 17:42:00,122 W
2024-07-09 17:42:10,133 W
2024-07-09 17:42:20,123 W
2024-07-09 17:42:30,154 W
2024-07-09 17:42:40,129 W
2024-07-09 17:42:50,134 W
2024-07-09 17:43:00,125 W
2024-07-09 17:43:10,124 W
2024-07-09 17:43:20,146 W
2024-07-09 17:43:30,144 W
2024-07-09 17:43:40,120 W
2024-07-09 17:43:50,133 W
2024-07-09 17:44:00,131 W
2024-07-09 17:44:10,141 W
2024-07-09 17:44:20,127 W
2024-07-09 17:44:30,148 W
2024-07-09 17:44:40,151 W
2024-07-09 17:44:50,143 W
2024-07-09 17:45:00,134 W
2024-07-09 17:45:10,157 W
2024-07-09 17:45:20,130 W
2024-07-09 17:45:30,165 W
2024-07-09 17:45:40,125 W
2024-07-09 17:45:50,169 W
2024-07-09 17:46:00,165 W
2024-07-09 17:46:10,161 W
2024-07-09 17:46:20,148 W
2024-07-09 17:46:30,163 W
2024-07-09 17:46:40,131 W
2024-07-09 17:46:50,129 W
2024-07-09 17:47:00,164 W
2024-07-09 17:47:10,175 W
2024-07-09 17:47:20,153 W
2024-07-09 17:47:30,160 W
2024-07-09 17:47:40,180 W
2024-07-09 17:47:50,155 W
2024-07-09 17:48:00,158 W
2024-07-09 17:48:10,177 W
2024-07-09 17:48:20,144 W
2024-07-09 17:48:30,159 W
2024-07-09 17:48:40,165 W
2024-07-09 17:48:50,148 W
2024-07-09 17:49:00,163 W
2024-07-09 17:49:10,160 W
2024-07-09 17:49:20,161 W
2024-07-09 17:49:30,168 W
2024-07-09 17:49:40,147 W
2024-07-09 17:49:50,137 W
2024-07-09 17:50:00,168 W
2024-07-09 17:50:10,149 W
2024-07-09 17:50:20,159 W
2024-07-09 17:50:30,182 W
2024-07-09 17:50:40,133 W
2024-07-09 17:50:50,140 W
2024-07-09 17:51:00,170 W
2024-07-09 17:51:10,163 W
2024-07-09 17:51:20,137 W
2024-07-09 17:51:30,174 W
2024-07-09 17:51:40,132 W
2024-07-09 17:51:50,153 W
2024-07-09 17:52:00,188 W
2024-07-09 17:52:10,144 W
2024-07-09 17:52:20,147 W
2024-07-09 17:52:30,198 W
2024-07-09 17:52:40,136 W
2024-07-09 17:52:50,162 W
2024-07-09 17:53:00,160 W
2024-07-09 17:53:10,146 W
2024-07-09 17:53:20,167 W
2024-07-09 17:53:30,189 W
2024-07-09 17:53:40,182 W
2024-07-09 17:53:50,158 W
2024-07-09 17:54:00,187 W
2024-07-09 17:54:10,180 W
2024-07-09 17:54:20,167 W
2024-07-09 17:54:30,178 W
2024-07-09 17:54:40,140 W
2024-07-09 17:54:50,157 W
2024-07-09 17:55:00,186 W
2024-07-09 17:55:10,179 W
2024-07-09 17:55:20,179 W
2024-07-09 17:55:30,141 W
2024-07-09 17:55:40,186 W
2024-07-09 17:55:50,171 W
2024-07-09 17:56:00,133 W
2024-07-09 17:56:10,151 W
2024-07-09 17:56:20,191 W
2024-07-09 17:56:30,193 W
2024-07-09 17:56:40,158 W
2024-07-09 17:56:50,193 W
2024-07-09 17:57:00,147 W
2024-07-09 17:57:10,156 W
2024-07-09 17:57:20,185 W
2024-07-09 17:57:30,150 W
2024-07-09 17:57:40,174 W
2024-07-09 17:57:50,150 W
2024-07-09 17:58:00,151 W
2024-07-09 17:58:10,164 W
2024-07-09 17:58:20,169 W
2024-07-09 17:58:30,220 W
2024-07-09 17:58:40,166 W
2024-07-09 17:58:50,186 W
2024-07-09 17:59:00,189 W
2024-07-09 17:59:10,233 W
2024-07-09 17:59:20,141 W
2024-07-09 17:59:30,151 W
2024-07-09 17:59:40,164 W
2024-07-09 17:59:50,200 W
2024-07-09 18:00:00,143 W
2024-07-09 18:00:10,163 W
2024-07-09 18:00:20,146 W
2024-07-09 18:00:30,147 W
2024-07-09 18:00:40,183 W
2024-07-09 18:00:50,166 W
2024-07-09 18:01:00,220 W
2024-07-09 18:01:10,221 W
2024-07-09 18:01:20,279 W
2024-07-09 18:01:30,264 W
2024-07-09 18:01:40,246 W
2024-07-09 18:01:50,247 W
2024-07-09 18:02:00,274 W
2024-07-09 18:02:10,185 W
2024-07-09 18:02:20,202 W
2024-07-09 18:02:30,232 W
2024-07-09 18:02:40,174 W
2024-07-09 18:02:50,156 W
2024-07-09 18:03:00,130 W
2024-07-09 18:03:10,137 W
2024-07-09 18:03:20,183 W
2024-07-09 18:03:30,235 W
2024-07-09 18:03:40,219 W
2024-07-09 18:03:50,260 W
2024-07-09 18:04:00,269 W
2024-07-09 18:04:10,277 W
2024-07-09 18:04:20,227 W
2024-07-09 18:04:30,175 W
2024-07-09 18:04:40,206 W
2024-07-09 18:04:50,260 W
2024-07-09 18:05:00,272 W
2024-07-09 18:05:10,237 W
2024-07-09 18:05:20,190 W
2024-07-09 18:05:30,211 W
2024-07-09 18:05:40,235 W
2024-07-09 18:05:50,213 W
2024-07-09 18:06:00,193 W
2024-07-09 18:06:10,196 W
2024-07-09 18:06:20,186 W
2024-07-09 18:06:30,189 W
2024-07-09 18:06:40,144 W
2024-07-09 18:06:50,194 W
2024-07-09 18:07:00,193 W
2024-07-09 18:07:10,195 W
2024-07-09 18:07:20,225 W
2024-07-09 18:07:30,164 W
2024-07-09 18:07:40,186 W
2024-07-09 18:07:50,197 W
2024-07-09 18:08:00,156 W
2024-07-09 18:08:10,166 W
2024-07-09 18:08:20,148 W
2024-07-09 18:08:30,240 W
2024-07-09 18:08:40,263 W
2024-07-09 18:08:50,184 W
2024-07-09 18:09:00,166 W
2024-07-09 18:09:10,195 W
2024-07-09 18:09:20,198 W
2024-07-09 18:09:30,255 W
2024-07-09 18:09:40,163 W
2024-07-09 18:09:50,134 W
2024-07-09 18:10:00,137 W
2024-07-09 18:10:10,135 W
2024-07-09 18:10:20,148 W
2024-07-09 18:10:30,134 W
2024-07-09 18:10:40,147 W
2024-07-09 18:10:50,164 W
2024-07-09 18:11:00,127 W
2024-07-09 18:11:10,139 W
2024-07-09 18:11:20,125 W
2024-07-09 18:11:30,189 W
2024-07-09 18:11:40,198 W
2024-07-09 18:11:50,259 W
2024-07-09 18:12:00,239 W
2024-07-09 18:12:10,224 W
2024-07-09 18:12:20,250 W
2024-07-09 18:12:30,264 W
2024-07-09 18:12:40,226 W
2024-07-09 18:12:50,243 W
2024-07-09 18:13:00,229 W
2024-07-09 18:13:10,254 W
2024-07-09 18:13:20,285 W
2024-07-09 18:13:30,278 W
2024-07-09 18:13:40,303 W
2024-07-09 18:13:50,243 W
2024-07-09 18:14:00,259 W
2024-07-09 18:14:10,284 W
2024-07-09 18:14:20,277 W
2024-07-09 18:14:30,244 W
2024-07-09 18:14:40,266 W
2024-07-09 18:14:50,173 W
2024-07-09 18:15:00,159 W
2024-07-09 18:15:10,129 W
2024-07-09 18:15:20,144 W
2024-07-09 18:15:30,155 W
2024-07-09 18:15:40,189 W
2024-07-09 18:15:50,268 W
2024-07-09 18:16:00,258 W
2024-07-09 18:16:10,293 W
2024-07-09 18:16:20,298 W
2024-07-09 18:16:30,290 W
2024-07-09 18:16:40,294 W
2024-07-09 18:16:50,275 W
2024-07-09 18:17:00,285 W
2024-07-09 18:17:10,162 W
2024-07-09 18:17:20,165 W
2024-07-09 18:17:30,181 W
2024-07-09 18:17:40,160 W
2024-07-09 18:17:50,151 W
2024-07-09 18:18:00,170 W
2024-07-09 18:18:10,261 W
2024-07-09 18:18:20,283 W
2024-07-09 18:18:30,195 W
2024-07-09 18:18:40,278 W
2024-07-09 18:18:50,348 W
2024-07-09 18:19:00,283 W
2024-07-09 18:19:10,293 W
2024-07-09 18:19:20,268 W
2024-07-09 18:19:30,312 W
2024-07-09 18:19:40,297 W
2024-07-09 18:19:50,296 W
2024-07-09 18:20:00,287 W
2024-07-09 18:20:10,236 W
2024-07-09 18:20:20,300 W
2024-07-09 18:20:30,318 W
2024-07-09 18:20:40,326 W
2024-07-09 18:20:50,322 W
2024-07-09 18:21:00,297 W
2024-07-09 18:21:10,270 W
2024-07-09 18:21:20,297 W
2024-07-09 18:21:30,311 W
2024-07-09 18:21:40,273 W
2024-07-09 18:21:50,285 W
2024-07-09 18:22:00,336 W
2024-07-09 18:22:10,286 W
2024-07-09 18:22:20,295 W
2024-07-09 18:22:30,306 W
2024-07-09 18:22:40,268 W
2024-07-09 18:22:50,287 W
2024-07-09 18:23:00,300 W
2024-07-09 18:23:10,293 W
2024-07-09 18:23:20,240 W
2024-07-09 18:23:30,290 W
2024-07-09 18:23:40,277 W
2024-07-09 18:23:50,326 W
2024-07-09 18:24:00,337 W
2024-07-09 18:24:10,307 W
2024-07-09 18:24:20,300 W
2024-07-09 18:24:30,313 W
2024-07-09 18:24:40,292 W
2024-07-09 18:24:50,286 W
2024-07-09 18:25:00,317 W
2024-07-09 18:25:10,298 W
2024-07-09 18:25:20,216 W
2024-07-09 18:25:30,175 W
2024-07-09 18:25:40,142 W
2024-07-09 18:25:50,232 W
2024-07-09 18:26:00,246 W
2024-07-09 18:26:10,203 W
2024-07-09 18:26:20,177 W
2024-07-09 18:26:30,199 W
2024-07-09 18:26:40,179 W
2024-07-09 18:26:50,173 W
2024-07-09 18:27:00,188 W
2024-07-09 18:27:10,160 W
2024-07-09 18:27:20,131 W
2024-07-09 18:27:30,160 W
2024-07-09 18:27:40,205 W
2024-07-09 18:27:50,271 W
2024-07-09 18:28:00,310 W
2024-07-09 18:28:10,215 W
2024-07-09 18:28:20,307 W
2024-07-09 18:28:30,320 W
2024-07-09 18:28:40,276 W
2024-07-09 18:28:50,271 W
2024-07-09 18:29:00,284 W
2024-07-09 18:29:10,297 W
2024-07-09 18:29:20,295 W
2024-07-09 18:29:30,254 W
2024-07-09 18:29:40,277 W
2024-07-09 18:29:50,296 W
2024-07-09 18:30:00,301 W
2024-07-09 18:30:10,327 W
2024-07-09 18:30:20,223 W
2024-07-09 18:30:30,293 W
2024-07-09 18:30:40,172 W
2024-07-09 18:30:50,201 W
2024-07-09 18:31:00,163 W
2024-07-09 18:31:10,232 W
2024-07-09 18:31:20,283 W
2024-07-09 18:31:30,278 W
2024-07-09 18:31:40,341 W
2024-07-09 18:31:50,322 W
2024-07-09 18:32:00,330 W
2024-07-09 18:32:10,326 W
2024-07-09 18:32:20,326 W
2024-07-09 18:32:30,329 W
2024-07-09 18:32:40,305 W
2024-07-09 18:32:50,168 W
2024-07-09 18:33:00,184 W
2024-07-09 18:33:10,246 W
2024-07-09 18:33:20,186 W
2024-07-09 18:33:30,171 W
2024-07-09 18:33:40,199 W
2024-07-09 18:33:50,291 W
2024-07-09 18:34:00,284 W
2024-07-09 18:34:10,301 W
2024-07-09 18:34:20,289 W
2024-07-09 18:34:30,301 W
2024-07-09 18:34:40,348 W
2024-07-09 18:34:50,313 W
2024-07-09 18:35:00,234 W
2024-07-09 18:35:10,234 W
2024-07-09 18:35:20,256 W
2024-07-09 18:35:30,220 W
2024-07-09 18:35:40,252 W
2024-07-09 18:35:50,211 W
2024-07-09 18:36:00,308 W
2024-07-09 18:36:10,316 W
2024-07-09 18:36:20,314 W
2024-07-09 18:36:30,336 W
2024-07-09 18:36:40,239 W
2024-07-09 18:36:50,272 W
2024-07-09 18:37:00,297 W
2024-07-09 18:37:10,289 W
2024-07-09 18:37:20,222 W
2024-07-09 18:37:30,206 W
2024-07-09 18:37:40,169 W
2024-07-09 18:37:50,237 W
2024-07-09 18:38:00,209 W
2024-07-09 18:38:10,234 W
2024-07-09 18:38:20,234 W
2024-07-09 18:38:30,220 W
2024-07-09 18:38:40,204 W
2024-07-09 18:38:50,302 W
2024-07-09 18:39:00,268 W
2024-07-09 18:39:10,166 W
2024-07-09 18:39:20,293 W
2024-07-09 18:39:30,286 W
2024-07-09 18:39:40,284 W
2024-07-09 18:39:50,199 W
2024-07-09 18:40:00,188 W
2024-07-09 18:40:10,175 W
2024-07-09 18:40:20,290 W
2024-07-09 18:40:30,273 W
2024-07-09 18:40:40,294 W
2024-07-09 18:40:50,311 W
2024-07-09 18:41:00,255 W
2024-07-09 18:41:10,327 W
2024-07-09 18:41:20,294 W
2024-07-09 18:41:30,296 W
2024-07-09 18:41:40,283 W
2024-07-09 18:41:50,208 W
2024-07-09 18:42:00,193 W
2024-07-09 18:42:10,157 W
2024-07-09 18:42:20,184 W
2024-07-09 18:42:30,254 W
2024-07-09 18:42:40,313 W
2024-07-09 18:42:50,301 W
2024-07-09 18:43:00,313 W
2024-07-09 18:43:10,272 W
2024-07-09 18:43:20,289 W
2024-07-09 18:43:30,304 W
2024-07-09 18:43:40,293 W
2024-07-09 18:43:50,314 W
2024-07-09 18:44:00,318 W
2024-07-09 18:44:10,278 W
2024-07-09 18:44:20,307 W
2024-07-09 18:44:30,299 W
2024-07-09 18:44:40,286 W
2024-07-09 18:44:50,150 W
2024-07-09 18:45:00,192 W
2024-07-09 18:45:10,183 W
2024-07-09 18:45:20,200 W
2024-07-09 18:45:30,247 W
2024-07-09 18:45:40,340 W
2024-07-09 18:45:50,277 W
2024-07-09 18:46:00,296 W
2024-07-09 18:46:10,316 W
2024-07-09 18:46:20,304 W
2024-07-09 18:46:30,316 W
2024-07-09 18:46:40,279 W
2024-07-09 18:46:50,220 W
2024-07-09 18:47:00,173 W
2024-07-09 18:47:10,168 W
2024-07-09 18:47:20,156 W
2024-07-09 18:47:30,190 W
2024-07-09 18:47:40,225 W
2024-07-09 18:47:50,202 W
2024-07-09 18:48:00,263 W
2024-07-09 18:48:10,298 W
2024-07-09 18:48:20,274 W
2024-07-09 18:48:30,284 W
2024-07-09 18:48:40,306 W
2024-07-09 18:48:50,269 W
2024-07-09 18:49:00,251 W
2024-07-09 18:49:10,294 W
2024-07-09 18:49:20,290 W
2024-07-09 18:49:30,310 W
2024-07-09 18:49:40,302 W
2024-07-09 18:49:50,334 W
2024-07-09 18:50:00,292 W
2024-07-09 18:50:10,289 W
2024-07-09 18:50:20,286 W
2024-07-09 18:50:30,302 W
2024-07-09 18:50:40,288 W
2024-07-09 18:50:50,300 W
2024-07-09 18:51:00,283 W
2024-07-09 18:51:10,296 W
2024-07-09 18:51:20,285 W
2024-07-09 18:51:30,281 W
2024-07-09 18:51:40,247 W
2024-07-09 18:51:50,284 W
2024-07-09 18:52:00,267 W
2024-07-09 18:52:10,275 W
2024-07-09 18:52:20,279 W
2024-07-09 18:52:30,321 W
2024-07-09 18:52:40,276 W
2024-07-09 18:52:50,293 W
2024-07-09 18:53:00,262 W
2024-07-09 18:53:10,293 W
2024-07-09 18:53:20,303 W
2024-07-09 18:53:30,280 W
2024-07-09 18:53:40,300 W
2024-07-09 18:53:50,299 W
2024-07-09 18:54:00,312 W
2024-07-09 18:54:10,282 W
2024-07-09 18:54:20,277 W
2024-07-09 18:54:30,329 W
2024-07-09 18:54:40,309 W
2024-07-09 18:54:50,277 W
2024-07-09 18:55:00,303 W
2024-07-09 18:55:10,302 W
2024-07-09 18:55:20,297 W
2024-07-09 18:55:30,273 W
2024-07-09 18:55:40,210 W
2024-07-09 18:55:50,197 W
2024-07-09 18:56:00,234 W
2024-07-09 18:56:10,189 W
2024-07-09 18:56:20,184 W
2024-07-09 18:56:30,301 W
2024-07-09 18:56:40,286 W
2024-07-09 18:56:50,305 W
2024-07-09 18:57:00,256 W
2024-07-09 18:57:10,320 W
2024-07-09 18:57:20,311 W
2024-07-09 18:57:30,376 W
2024-07-09 18:57:40,279 W
2024-07-09 18:57:50,260 W
2024-07-09 18:58:00,335 W
2024-07-09 18:58:10,309 W
2024-07-09 18:58:20,300 W
2024-07-09 18:58:30,282 W
2024-07-09 18:58:40,302 W
2024-07-09 18:58:50,179 W
2024-07-09 18:59:00,180 W
2024-07-09 18:59:10,141 W
2024-07-09 18:59:20,222 W
2024-07-09 18:59:30,224 W
2024-07-09 18:59:40,245 W
2024-07-09 18:59:50,279 W
2024-07-09 19:00:00,188 W
2024-07-09 19:00:10,181 W
2024-07-09 19:00:20,142 W
2024-07-09 19:00:30,218 W
2024-07-09 19:00:40,264 W
2024-07-09 19:00:50,267 W
2024-07-09 19:01:00,327 W
2024-07-09 19:01:10,329 W
2024-07-09 19:01:20,269 W
2024-07-09 19:01:30,276 W
2024-07-09 19:01:40,202 W
2024-07-09 19:01:50,297 W
2024-07-09 19:02:00,293 W
2024-07-09 19:02:10,357 W
2024-07-09 19:02:20,352 W
2024-07-09 19:02:30,299 W
2024-07-09 19:02:40,236 W
2024-07-09 19:02:50,224 W
2024-07-09 19:03:00,294 W
2024-07-09 19:03:10,212 W
2024-07-09 19:03:20,297 W
2024-07-09 19:03:30,305 W
2024-07-09 19:03:40,292 W
2024-07-09 19:03:50,271 W
2024-07-09 19:04:00,254 W
2024-07-09 19:04:10,207 W
2024-07-09 19:04:20,286 W
2024-07-09 19:04:30,289 W
2024-07-09 19:04:40,317 W
2024-07-09 19:04:50,236 W
2024-07-09 19:05:00,246 W
2024-07-09 19:05:10,256 W
2024-07-09 19:05:20,277 W
2024-07-09 19:05:30,235 W
2024-07-09 19:05:40,230 W
2024-07-09 19:05:50,219 W
2024-07-09 19:06:00,217 W
2024-07-09 19:06:10,306 W
2024-07-09 19:06:20,249 W
2024-07-09 19:06:30,330 W
2024-07-09 19:06:40,298 W
2024-07-09 19:06:50,235 W
2024-07-09 19:07:00,244 W
2024-07-09 19:07:10,324 W
2024-07-09 19:07:20,271 W
2024-07-09 19:07:30,231 W
2024-07-09 19:07:40,195 W
2024-07-09 19:07:50,226 W
2024-07-09 19:08:00,219 W
2024-07-09 19:08:10,292 W
2024-07-09 19:08:20,359 W
2024-07-09 19:08:30,350 W
2024-07-09 19:08:40,265 W
2024-07-09 19:08:50,257 W
2024-07-09 19:09:00,212 W
2024-07-09 19:09:10,279 W
2024-07-09 19:09:20,303 W
2024-07-09 19:09:30,326 W
2024-07-09 19:09:40,326 W
2024-07-09 19:09:50,216 W
2024-07-09 19:10:00,301 W
2024-07-09 19:10:10,265 W
2024-07-09 19:10:20,264 W
2024-07-09 19:10:30,278 W
2024-07-09 19:10:40,297 W
2024-07-09 19:10:50,339 W
2024-07-09 19:11:00,252 W
2024-07-09 19:11:10,322 W
2024-07-09 19:11:20,366 W
2024-07-09 19:11:30,335 W
2024-07-09 19:11:40,262 W
2024-07-09 19:11:50,297 W
2024-07-09 19:12:00,318 W
2024-07-09 19:12:10,357 W
2024-07-09 19:12:20,306 W
2024-07-09 19:12:30,272 W
2024-07-09 19:12:40,275 W
2024-07-09 19:12:50,216 W
2024-07-09 19:13:00,303 W
2024-07-09 19:13:10,242 W
2024-07-09 19:13:20,346 W
2024-07-09 19:13:30,287 W
2024-07-09 19:13:40,317 W
2024-07-09 19:13:50,320 W
2024-07-09 19:14:00,226 W
2024-07-09 19:14:10,308 W
2024-07-09 19:14:20,209 W
2024-07-09 19:14:30,244 W
2024-07-09 19:14:40,196 W
2024-07-09 19:14:50,216 W
2024-07-09 19:15:00,255 W
2024-07-09 19:15:10,230 W
2024-07-09 19:15:20,212 W
2024-07-09 19:15:30,249 W
2024-07-09 19:15:40,248 W
2024-07-09 19:15:50,282 W
2024-07-09 19:16:00,231 W
2024-07-09 19:16:10,276 W
2024-07-09 19:16:20,236 W
2024-07-09 19:16:30,238 W
2024-07-09 19:16:40,264 W
2024-07-09 19:16:50,239 W
2024-07-09 19:17:00,267 W
