"Time","Value"
2024-07-07 17:03:52,121 W
2024-07-07 17:03:54,165 W
2024-07-07 17:03:56,165 W
2024-07-07 17:03:58,146 W
2024-07-07 17:04:00,171 W
2024-07-07 17:04:02,171 W
2024-07-07 17:04:04,173 W
2024-07-07 17:04:06,127 W
2024-07-07 17:04:08,127 W
2024-07-07 17:04:10,118 W
2024-07-07 17:04:12,121 W
2024-07-07 17:04:14,121 W
2024-07-07 17:04:16,173 W
2024-07-07 17:04:18,141 W
2024-07-07 17:04:20,141 W
2024-07-07 17:04:22,128 W
2024-07-07 17:04:24,157 W
2024-07-07 17:04:26,157 W
2024-07-07 17:04:28,136 W
2024-07-07 17:04:30,134 W
2024-07-07 17:04:32,134 W
2024-07-07 17:04:34,157 W
2024-07-07 17:04:36,119 W
2024-07-07 17:04:38,119 W
2024-07-07 17:04:40,112 W
2024-07-07 17:04:42,128 W
2024-07-07 17:04:44,128 W
2024-07-07 17:04:46,169 W
2024-07-07 17:04:48,140 W
2024-07-07 17:04:50,140 W
2024-07-07 17:04:52,123 W
2024-07-07 17:04:54,159 W
2024-07-07 17:04:56,159 W
2024-07-07 17:04:58,134 W
2024-07-07 17:05:00,132 W
2024-07-07 17:05:02,132 W
2024-07-07 17:05:04,181 W
2024-07-07 17:05:06,122 W
2024-07-07 17:05:08,122 W
2024-07-07 17:05:10,119 W
2024-07-07 17:05:12,146 W
2024-07-07 17:05:14,146 W
2024-07-07 17:05:16,196 W
2024-07-07 17:05:18,178 W
2024-07-07 17:05:20,178 W
2024-07-07 17:05:22,130 W
2024-07-07 17:05:24,143 W
2024-07-07 17:05:26,143 W
2024-07-07 17:05:28,138 W
2024-07-07 17:05:30,135 W
2024-07-07 17:05:32,135 W
2024-07-07 17:05:34,145 W
2024-07-07 17:05:36,126 W
2024-07-07 17:05:38,126 W
2024-07-07 17:05:40,116 W
2024-07-07 17:05:42,119 W
2024-07-07 17:05:44,119 W
2024-07-07 17:05:46,174 W
2024-07-07 17:05:48,140 W
2024-07-07 17:05:50,140 W
2024-07-07 17:05:52,129 W
2024-07-07 17:05:54,140 W
2024-07-07 17:05:56,140 W
2024-07-07 17:05:58,136 W
2024-07-07 17:06:00,138 W
2024-07-07 17:06:02,138 W
2024-07-07 17:06:04,199 W
2024-07-07 17:06:06,145 W
2024-07-07 17:06:08,145 W
2024-07-07 17:06:10,114 W
2024-07-07 17:06:12,121 W
2024-07-07 17:06:14,121 W
2024-07-07 17:06:16,171 W
2024-07-07 17:06:18,139 W
2024-07-07 17:06:20,139 W
2024-07-07 17:06:22,125 W
2024-07-07 17:06:24,136 W
2024-07-07 17:06:26,136 W
2024-07-07 17:06:28,137 W
2024-07-07 17:06:30,133 W
2024-07-07 17:06:32,133 W
2024-07-07 17:06:34,160 W
2024-07-07 17:06:36,120 W
2024-07-07 17:06:38,120 W
2024-07-07 17:06:40,116 W
2024-07-07 17:06:42,135 W
2024-07-07 17:06:44,135 W
2024-07-07 17:06:46,158 W
2024-07-07 17:06:48,140 W
2024-07-07 17:06:50,140 W
2024-07-07 17:06:52,126 W
2024-07-07 17:06:54,119 W
2024-07-07 17:06:56,119 W
2024-07-07 17:06:58,138 W
2024-07-07 17:07:00,136 W
2024-07-07 17:07:02,136 W
2024-07-07 17:07:04,161 W
2024-07-07 17:07:06,125 W
2024-07-07 17:07:08,125 W
2024-07-07 17:07:10,118 W
2024-07-07 17:07:12,118 W
2024-07-07 17:07:14,118 W
2024-07-07 17:07:16,155 W
2024-07-07 17:07:18,141 W
2024-07-07 17:07:20,141 W
2024-07-07 17:07:22,126 W
2024-07-07 17:07:24,131 W
2024-07-07 17:07:26,131 W
2024-07-07 17:07:28,142 W
2024-07-07 17:07:30,135 W
2024-07-07 17:07:32,135 W
2024-07-07 17:07:34,176 W
2024-07-07 17:07:36,127 W
2024-07-07 17:07:38,127 W
2024-07-07 17:07:40,168 W
2024-07-07 17:07:42,116 W
2024-07-07 17:07:44,116 W
2024-07-07 17:07:46,145 W
2024-07-07 17:07:48,140 W
2024-07-07 17:07:50,140 W
2024-07-07 17:07:52,137 W
2024-07-07 17:07:54,223 W
2024-07-07 17:07:56,223 W
2024-07-07 17:07:58,198 W
2024-07-07 17:08:00,165 W
2024-07-07 17:08:02,165 W
2024-07-07 17:08:04,150 W
2024-07-07 17:08:06,157 W
2024-07-07 17:08:08,157 W
2024-07-07 17:08:10,142 W
2024-07-07 17:08:12,117 W
2024-07-07 17:08:14,117 W
2024-07-07 17:08:16,144 W
2024-07-07 17:08:18,141 W
2024-07-07 17:08:20,141 W
2024-07-07 17:08:22,137 W
2024-07-07 17:08:24,138 W
2024-07-07 17:08:26,138 W
2024-07-07 17:08:28,162 W
2024-07-07 17:08:30,131 W
2024-07-07 17:08:32,131 W
2024-07-07 17:08:34,127 W
2024-07-07 17:08:36,147 W
2024-07-07 17:08:38,147 W
2024-07-07 17:08:40,137 W
2024-07-07 17:08:42,115 W
2024-07-07 17:08:44,115 W
2024-07-07 17:08:46,164 W
2024-07-07 17:08:48,141 W
2024-07-07 17:08:50,141 W
2024-07-07 17:08:52,141 W
2024-07-07 17:08:54,137 W
2024-07-07 17:08:56,137 W
2024-07-07 17:08:58,124 W
2024-07-07 17:09:00,118 W
2024-07-07 17:09:02,118 W
2024-07-07 17:09:04,126 W
2024-07-07 17:09:06,162 W
2024-07-07 17:09:08,162 W
2024-07-07 17:09:10,147 W
2024-07-07 17:09:12,116 W
2024-07-07 17:09:14,116 W
2024-07-07 17:09:16,136 W
2024-07-07 17:09:18,136 W
2024-07-07 17:09:20,136 W
2024-07-07 17:09:22,109 W
2024-07-07 17:09:24,135 W
2024-07-07 17:09:26,135 W
2024-07-07 17:09:28,115 W
2024-07-07 17:09:30,112 W
2024-07-07 17:09:32,112 W
2024-07-07 17:09:34,133 W
2024-07-07 17:09:36,135 W
2024-07-07 17:09:38,135 W
2024-07-07 17:09:40,118 W
2024-07-07 17:09:42,116 W
2024-07-07 17:09:44,116 W
2024-07-07 17:09:46,136 W
2024-07-07 17:09:48,136 W
2024-07-07 17:09:50,136 W
2024-07-07 17:09:52,113 W
2024-07-07 17:09:54,154 W
2024-07-07 17:09:56,154 W
2024-07-07 17:09:58,136 W
2024-07-07 17:10:00,110 W
2024-07-07 17:10:02,110 W
2024-07-07 17:10:04,129 W
2024-07-07 17:10:06,138 W
2024-07-07 17:10:08,138 W
2024-07-07 17:10:10,117 W
2024-07-07 17:10:12,119 W
2024-07-07 17:10:14,119 W
2024-07-07 17:10:16,141 W
2024-07-07 17:10:18,135 W
2024-07-07 17:10:20,135 W
2024-07-07 17:10:22,114 W
2024-07-07 17:10:24,134 W
2024-07-07 17:10:26,134 W
2024-07-07 17:10:28,133 W
2024-07-07 17:10:30,113 W
2024-07-07 17:10:32,113 W
2024-07-07 17:10:34,135 W
2024-07-07 17:10:36,140 W
2024-07-07 17:10:38,140 W
2024-07-07 17:10:40,115 W
2024-07-07 17:10:42,121 W
2024-07-07 17:10:44,121 W
2024-07-07 17:10:46,129 W
2024-07-07 17:10:48,140 W
2024-07-07 17:10:50,140 W
2024-07-07 17:10:52,110 W
2024-07-07 17:10:54,137 W
2024-07-07 17:10:56,137 W
2024-07-07 17:10:58,134 W
2024-07-07 17:11:00,110 W
2024-07-07 17:11:02,110 W
2024-07-07 17:11:04,131 W
2024-07-07 17:11:06,138 W
2024-07-07 17:11:08,138 W
2024-07-07 17:11:10,112 W
2024-07-07 17:11:12,116 W
2024-07-07 17:11:14,116 W
2024-07-07 17:11:16,135 W
2024-07-07 17:11:18,147 W
2024-07-07 17:11:20,147 W
2024-07-07 17:11:22,132 W
2024-07-07 17:11:24,174 W
2024-07-07 17:11:26,174 W
2024-07-07 17:11:28,153 W
2024-07-07 17:11:30,110 W
2024-07-07 17:11:32,110 W
2024-07-07 17:11:34,137 W
2024-07-07 17:11:36,137 W
2024-07-07 17:11:38,137 W
2024-07-07 17:11:40,119 W
2024-07-07 17:11:42,120 W
2024-07-07 17:11:44,120 W
2024-07-07 17:11:46,146 W
2024-07-07 17:11:48,141 W
2024-07-07 17:11:50,141 W
2024-07-07 17:11:52,113 W
2024-07-07 17:11:54,124 W
2024-07-07 17:11:56,124 W
2024-07-07 17:11:58,139 W
2024-07-07 17:12:00,108 W
2024-07-07 17:12:02,108 W
2024-07-07 17:12:04,125 W
2024-07-07 17:12:06,138 W
2024-07-07 17:12:08,138 W
2024-07-07 17:12:10,119 W
2024-07-07 17:12:12,123 W
2024-07-07 17:12:14,123 W
2024-07-07 17:12:16,140 W
2024-07-07 17:12:18,141 W
2024-07-07 17:12:20,141 W
2024-07-07 17:12:22,108 W
2024-07-07 17:12:24,123 W
2024-07-07 17:12:26,123 W
2024-07-07 17:12:28,134 W
2024-07-07 17:12:30,109 W
2024-07-07 17:12:32,109 W
2024-07-07 17:12:34,127 W
2024-07-07 17:12:36,139 W
2024-07-07 17:12:38,139 W
2024-07-07 17:12:40,113 W
2024-07-07 17:12:42,120 W
2024-07-07 17:12:44,120 W
2024-07-07 17:12:46,141 W
2024-07-07 17:12:48,139 W
2024-07-07 17:12:50,139 W
2024-07-07 17:12:52,114 W
2024-07-07 17:12:54,137 W
2024-07-07 17:12:56,137 W
2024-07-07 17:12:58,126 W
2024-07-07 17:13:00,112 W
2024-07-07 17:13:02,112 W
2024-07-07 17:13:04,130 W
2024-07-07 17:13:06,146 W
2024-07-07 17:13:08,146 W
2024-07-07 17:13:10,166 W
2024-07-07 17:13:12,161 W
2024-07-07 17:13:14,161 W
2024-07-07 17:13:16,153 W
2024-07-07 17:13:18,176 W
2024-07-07 17:13:20,176 W
2024-07-07 17:13:22,152 W
2024-07-07 17:13:24,138 W
2024-07-07 17:13:26,138 W
2024-07-07 17:13:28,134 W
2024-07-07 17:13:30,113 W
2024-07-07 17:13:32,113 W
2024-07-07 17:13:34,122 W
2024-07-07 17:13:36,123 W
2024-07-07 17:13:38,123 W
2024-07-07 17:13:40,115 W
2024-07-07 17:13:42,131 W
2024-07-07 17:13:44,131 W
2024-07-07 17:13:46,150 W
2024-07-07 17:13:48,126 W
2024-07-07 17:13:50,126 W
2024-07-07 17:13:52,113 W
2024-07-07 17:13:54,139 W
2024-07-07 17:13:56,139 W
2024-07-07 17:13:58,127 W
2024-07-07 17:14:00,111 W
2024-07-07 17:14:02,111 W
2024-07-07 17:14:04,134 W
2024-07-07 17:14:06,120 W
2024-07-07 17:14:08,120 W
2024-07-07 17:14:10,153 W
2024-07-07 17:14:12,115 W
2024-07-07 17:14:14,115 W
2024-07-07 17:14:16,165 W
2024-07-07 17:14:18,154 W
2024-07-07 17:14:20,154 W
2024-07-07 17:14:22,158 W
2024-07-07 17:14:24,129 W
2024-07-07 17:14:26,129 W
2024-07-07 17:14:28,130 W
2024-07-07 17:14:30,110 W
2024-07-07 17:14:32,110 W
2024-07-07 17:14:34,120 W
2024-07-07 17:14:36,126 W
2024-07-07 17:14:38,126 W
2024-07-07 17:14:40,110 W
2024-07-07 17:14:42,123 W
2024-07-07 17:14:44,123 W
2024-07-07 17:14:46,186 W
2024-07-07 17:14:48,112 W
2024-07-07 17:14:50,112 W
2024-07-07 17:14:52,118 W
2024-07-07 17:14:54,115 W
2024-07-07 17:14:56,115 W
2024-07-07 17:14:58,119 W
2024-07-07 17:15:00,130 W
2024-07-07 17:15:02,130 W
2024-07-07 17:15:04,141 W
2024-07-07 17:15:06,121 W
2024-07-07 17:15:08,121 W
2024-07-07 17:15:10,110 W
2024-07-07 17:15:12,112 W
2024-07-07 17:15:14,112 W
2024-07-07 17:15:16,184 W
2024-07-07 17:15:18,116 W
2024-07-07 17:15:20,116 W
2024-07-07 17:15:22,116 W
2024-07-07 17:15:24,119 W
2024-07-07 17:15:26,119 W
2024-07-07 17:15:28,111 W
2024-07-07 17:15:30,111 W
2024-07-07 17:15:32,111 W
2024-07-07 17:15:34,115 W
2024-07-07 17:15:36,118 W
2024-07-07 17:15:38,118 W
2024-07-07 17:15:40,112 W
2024-07-07 17:15:42,145 W
2024-07-07 17:15:44,145 W
2024-07-07 17:15:46,185 W
2024-07-07 17:15:48,111 W
2024-07-07 17:15:50,111 W
2024-07-07 17:15:52,117 W
2024-07-07 17:15:54,114 W
2024-07-07 17:15:56,114 W
2024-07-07 17:15:58,113 W
2024-07-07 17:16:00,115 W
2024-07-07 17:16:02,115 W
2024-07-07 17:16:04,114 W
2024-07-07 17:16:06,134 W
2024-07-07 17:16:08,134 W
2024-07-07 17:16:10,109 W
2024-07-07 17:16:12,137 W
2024-07-07 17:16:14,137 W
2024-07-07 17:16:16,189 W
2024-07-07 17:16:18,112 W
2024-07-07 17:16:20,112 W
2024-07-07 17:16:22,115 W
2024-07-07 17:16:24,114 W
2024-07-07 17:16:26,114 W
2024-07-07 17:16:28,116 W
2024-07-07 17:16:30,118 W
2024-07-07 17:16:32,118 W
2024-07-07 17:16:34,124 W
2024-07-07 17:16:36,135 W
2024-07-07 17:16:38,135 W
2024-07-07 17:16:40,109 W
2024-07-07 17:16:42,131 W
2024-07-07 17:16:44,131 W
2024-07-07 17:16:46,193 W
2024-07-07 17:16:48,108 W
2024-07-07 17:16:50,108 W
2024-07-07 17:16:52,116 W
2024-07-07 17:16:54,128 W
2024-07-07 17:16:56,128 W
2024-07-07 17:16:58,113 W
2024-07-07 17:17:00,112 W
2024-07-07 17:17:02,112 W
2024-07-07 17:17:04,115 W
2024-07-07 17:17:06,122 W
2024-07-07 17:17:08,122 W
2024-07-07 17:17:10,113 W
2024-07-07 17:17:12,139 W
2024-07-07 17:17:14,139 W
2024-07-07 17:17:16,184 W
2024-07-07 17:17:18,114 W
2024-07-07 17:17:20,114 W
2024-07-07 17:17:22,110 W
2024-07-07 17:17:24,161 W
2024-07-07 17:17:26,161 W
2024-07-07 17:17:28,117 W
2024-07-07 17:17:30,115 W
2024-07-07 17:17:32,115 W
2024-07-07 17:17:34,121 W
2024-07-07 17:17:36,135 W
2024-07-07 17:17:38,135 W
2024-07-07 17:17:40,119 W
2024-07-07 17:17:42,135 W
2024-07-07 17:17:44,135 W
2024-07-07 17:17:46,181 W
2024-07-07 17:17:48,114 W
2024-07-07 17:17:50,114 W
2024-07-07 17:17:52,112 W
2024-07-07 17:17:54,165 W
2024-07-07 17:17:56,165 W
2024-07-07 17:17:58,115 W
2024-07-07 17:18:00,122 W
2024-07-07 17:18:02,122 W
2024-07-07 17:18:04,116 W
2024-07-07 17:18:06,112 W
2024-07-07 17:18:08,112 W
2024-07-07 17:18:10,114 W
2024-07-07 17:18:12,129 W
2024-07-07 17:18:14,129 W
2024-07-07 17:18:16,180 W
2024-07-07 17:18:18,117 W
2024-07-07 17:18:20,117 W
2024-07-07 17:18:22,113 W
2024-07-07 17:18:24,167 W
2024-07-07 17:18:26,167 W
2024-07-07 17:18:28,114 W
2024-07-07 17:18:30,124 W
2024-07-07 17:18:32,124 W
2024-07-07 17:18:34,120 W
2024-07-07 17:18:36,115 W
2024-07-07 17:18:38,115 W
2024-07-07 17:18:40,113 W
2024-07-07 17:18:42,121 W
2024-07-07 17:18:44,121 W
2024-07-07 17:18:46,179 W
2024-07-07 17:18:48,118 W
2024-07-07 17:18:50,118 W
2024-07-07 17:18:52,116 W
2024-07-07 17:18:54,160 W
2024-07-07 17:18:56,160 W
2024-07-07 17:18:58,114 W
2024-07-07 17:19:00,121 W
2024-07-07 17:19:02,121 W
2024-07-07 17:19:04,117 W
2024-07-07 17:19:06,115 W
2024-07-07 17:19:08,115 W
2024-07-07 17:19:10,123 W
2024-07-07 17:19:12,131 W
2024-07-07 17:19:14,131 W
2024-07-07 17:19:16,179 W
2024-07-07 17:19:18,112 W
2024-07-07 17:19:20,112 W
2024-07-07 17:19:22,112 W
2024-07-07 17:19:24,176 W
2024-07-07 17:19:26,176 W
2024-07-07 17:19:28,112 W
2024-07-07 17:19:30,119 W
2024-07-07 17:19:32,119 W
2024-07-07 17:19:34,112 W
2024-07-07 17:19:36,115 W
2024-07-07 17:19:38,115 W
2024-07-07 17:19:40,129 W
2024-07-07 17:19:42,118 W
2024-07-07 17:19:44,118 W
2024-07-07 17:19:46,150 W
2024-07-07 17:19:48,111 W
2024-07-07 17:19:50,111 W
2024-07-07 17:19:52,127 W
2024-07-07 17:19:54,137 W
2024-07-07 17:19:56,137 W
2024-07-07 17:19:58,117 W
2024-07-07 17:20:00,128 W
2024-07-07 17:20:02,128 W
2024-07-07 17:20:04,124 W
2024-07-07 17:20:06,112 W
2024-07-07 17:20:08,112 W
2024-07-07 17:20:10,126 W
2024-07-07 17:20:12,114 W
2024-07-07 17:20:14,114 W
2024-07-07 17:20:16,161 W
2024-07-07 17:20:18,117 W
2024-07-07 17:20:20,117 W
2024-07-07 17:20:22,127 W
2024-07-07 17:20:24,144 W
2024-07-07 17:20:26,144 W
2024-07-07 17:20:28,116 W
2024-07-07 17:20:30,128 W
2024-07-07 17:20:32,128 W
2024-07-07 17:20:34,120 W
2024-07-07 17:20:36,116 W
2024-07-07 17:20:38,116 W
2024-07-07 17:20:40,122 W
2024-07-07 17:20:42,116 W
2024-07-07 17:20:44,116 W
2024-07-07 17:20:46,150 W
2024-07-07 17:20:48,111 W
2024-07-07 17:20:50,111 W
2024-07-07 17:20:52,131 W
2024-07-07 17:20:54,147 W
2024-07-07 17:20:56,147 W
2024-07-07 17:20:58,120 W
2024-07-07 17:21:00,124 W
2024-07-07 17:21:02,124 W
2024-07-07 17:21:04,127 W
2024-07-07 17:21:06,114 W
2024-07-07 17:21:08,114 W
2024-07-07 17:21:10,124 W
2024-07-07 17:21:12,114 W
2024-07-07 17:21:14,114 W
2024-07-07 17:21:16,159 W
2024-07-07 17:21:18,124 W
2024-07-07 17:21:20,124 W
2024-07-07 17:21:22,122 W
2024-07-07 17:21:24,140 W
2024-07-07 17:21:26,140 W
2024-07-07 17:21:28,119 W
2024-07-07 17:21:30,128 W
2024-07-07 17:21:32,128 W
2024-07-07 17:21:34,139 W
2024-07-07 17:21:36,121 W
2024-07-07 17:21:38,121 W
2024-07-07 17:21:40,142 W
2024-07-07 17:21:42,115 W
2024-07-07 17:21:44,115 W
2024-07-07 17:21:46,157 W
2024-07-07 17:21:48,112 W
2024-07-07 17:21:50,112 W
2024-07-07 17:21:52,126 W
2024-07-07 17:21:54,136 W
2024-07-07 17:21:56,136 W
2024-07-07 17:21:58,117 W
2024-07-07 17:22:00,129 W
2024-07-07 17:22:02,129 W
2024-07-07 17:22:04,140 W
2024-07-07 17:22:06,140 W
2024-07-07 17:22:08,140 W
2024-07-07 17:22:10,121 W
2024-07-07 17:22:12,114 W
2024-07-07 17:22:14,114 W
2024-07-07 17:22:16,175 W
2024-07-07 17:22:18,154 W
2024-07-07 17:22:20,154 W
2024-07-07 17:22:22,122 W
2024-07-07 17:22:24,152 W
2024-07-07 17:22:26,152 W
2024-07-07 17:22:28,116 W
2024-07-07 17:22:30,122 W
2024-07-07 17:22:32,122 W
2024-07-07 17:22:34,122 W
2024-07-07 17:22:36,118 W
2024-07-07 17:22:38,118 W
2024-07-07 17:22:40,124 W
2024-07-07 17:22:42,116 W
2024-07-07 17:22:44,116 W
2024-07-07 17:22:46,163 W
2024-07-07 17:22:48,118 W
2024-07-07 17:22:50,118 W
2024-07-07 17:22:52,132 W
2024-07-07 17:22:54,126 W
2024-07-07 17:22:56,126 W
2024-07-07 17:22:58,125 W
2024-07-07 17:23:00,126 W
2024-07-07 17:23:02,126 W
2024-07-07 17:23:04,131 W
